src	id	field	ua
mail	RM_From_CRS04_03_B	body	Тобто «безумний безумний учений»? Це рівень «масло масляне» (лол) чи «болючий біль» (лол).
mail	RM_From_CRS04_03_B	sender	Асистентка
mail	RM_From_CRS04_03_B	subject	Безумний
mail	RM_From_CRS04_04_A	body	Заодно купи мені виделку? Хочу «власну виделку». І «локшину в стакані» на вечерю. Здається, є така марка — «Рамен Ґен-чана». Ось її.
mail	RM_From_CRS04_04_A	sender	Асистентка
mail	RM_From_CRS04_04_A	subject	Можна попросити?
mail	RM_From_CRS04_04_B	body	Я ж «стороння», нагадую. Нічого, що ти лишаєш мене тут саму? Я можу поцупити всі твої дорогоцінні «Гаджети Майбутнього» і зникнути.
mail	RM_From_CRS04_04_B	sender	Асистентка
mail	RM_From_CRS04_04_B	subject	Сама_вдома
mail	RM_From_CRS04_04_C	body	Японські телепрограми всі якісь «пусті», хіба ні? Хоча в Америці я теж дивила лише новини й «серіали».
mail	RM_From_CRS04_04_C	sender	Асистентка
mail	RM_From_CRS04_04_C	subject	Нудно
mail	RM_From_CRS04_05_A	body	Це «ганьба» — щоб мене вважали твоєю спільницею. Люди почнуть сумніватися в моїй порядності. Хай там як, закінчуй свої справи і швидко повертайся.
mail	RM_From_CRS04_05_A	sender	Асистентка
mail	RM_From_CRS04_05_A	subject	Щооо?
mail	RM_From_CRS04_05_B	body	Якби вибирала, то з усього цього взяла б оту куля-привид штуку. Виглядає майже як арт, ні? «Але я відмовляюсь».
mail	RM_From_CRS04_05_B	sender	Асистентка
mail	RM_From_CRS04_05_B	subject	Гаджет_Майбутнього
mail	RM_From_CRS04_06_A	body	І спека. Давно я не бачила «японського літа», але не пам'ятаю, щоб було так душно… «Помру ж».
mail	RM_From_CRS04_06_A	sender	Асистентка
mail	RM_From_CRS04_06_A	subject	Вологість зашкалює
mail	RM_From_CRS04_06_B	body	Забула сказати: купи локшину в стакані на вечерю? Є така марка — «Хакодате номер один». Ось її.
mail	RM_From_CRS04_06_B	sender	Асистентка
mail	RM_From_CRS04_06_B	subject	Є_прохання
mail	RM_From_CRS04_06_C	body	Гяяя! «Тарган»! ГЕЛП! HELP MEEE!
mail	RM_From_CRS04_06_C	sender	Асистентка
mail	RM_From_CRS04_06_C	subject	фджкл!
mail	RM_From_CRS04_06_D	body	Беру одну Dk Pepper з холодильника, гаразд?
mail	RM_From_CRS04_06_D	sender	Асистентка
mail	RM_From_CRS04_06_D	subject	Dk Pepper
mail	RM_From_CRS04_06_E	body	Хоча якщо тверезо подумати — «що я тут узагалі роблю»? Я ж мала давно вже повернутися до «Америки».
mail	RM_From_CRS04_06_E	sender	Асистентка
mail	RM_From_CRS04_06_E	subject	Дивлюся_на_свою_руку
mail	RM_From_CRS04_07_A	body	Я ні слова не казала про «Рамен Ґен-чана». Щось не так?
mail	RM_From_CRS04_07_A	sender	Асистентка
mail	RM_From_CRS04_07_A	subject	Це_«Хакодате_номер_один»!
mail	RM_From_CRS04_07_B	body	«Нае-чан» його прибила. Врятувала мене… Японські таргани великі й швидкі. Надто страшно.
mail	RM_From_CRS04_07_B	sender	Асистентка
mail	RM_From_CRS04_07_B	subject	Тарган
mail	RM_From_CRS04_08_A	body	Про Браму Штейна не знаю, та якщо мислити теорією хаосу — може, й вийде з'ясувати, де саме ти збив мої шестерні з ходу лол. Хай там як, відповідай за те, що втягнув мене.
mail	RM_From_CRS04_08_A	sender	Асистентка
mail	RM_From_CRS04_08_A	subject	Те,_що_я_тут
mail	RM_From_CRS05_01_A	body	Токіо — Аоморі синкансеном це понад 15 000 єн з людини, а нічним автобусом — трохи більше 5 000. Що вибираєш? «Дорогу» я збиралася оплатити сама. Але в мене на руках не так багато. Я живу в готелі, але я тобі не зірочка. Мама щодо грошей досить сувора. А якщо дізнається, що я їздила до батька, то взагалі мене вб'є лол. Тож, щоб зекономити, поїдемо «нічним автобусом»?
mail	RM_From_CRS05_01_A	sender	Асистентка
mail	RM_From_CRS05_01_A	subject	Плани
mail	RM_From_CRS05_02_A	body	Ніхто тут не радіє, дурню! Помри! Та що з тобою?!
mail	RM_From_CRS05_02_A	sender	Асистентка
mail	RM_From_CRS05_02_A	subject	Дурень!
mail	RM_From_CRS05_02_B	body	Добре, що ти так кажеш, це полегшує. Поки що працюю над Машиною Таймліпу. Я ж таки лаборант лол
mail	RM_From_CRS05_02_B	sender	Асистентка
mail	RM_From_CRS05_02_B	subject	Нічний_автобус
mail	RM_From_CRS05_03_A	body	Вибач, я перегнула（´・ω・`） Але й ти, Окабе, міг би добирати слова…?
mail	RM_From_CRS05_03_A	sender	Асистентка
mail	RM_From_CRS05_03_A	subject	（´・ω・`）
mail	RM_From_CRS07_01_A	body	Ой, у лабі нікого. 《Ключа немає》, тож я не можу зайти. Коли ти сьогодні прийдеш? Я вже якось звикла, що Окабе завжди на місці. Ніби я ходжу в гості до тебе 《додому》. Ні, не те щоб я хотіла ходити до тебе додому!
mail	RM_From_CRS07_01_A	sender	Асистентка
mail	RM_From_CRS07_01_A	subject	ключа немає (ﾉД`)
mail	RM_From_CRS07_02_A	body	Ключ знайшла без проблем. Але тобі не здається, що з 《безпекою》 у вас надто слабо? І з таким недбальством ви полізли 《битися》 з SERN, лол. І ще: що це за 《жаба》 лежала разом із ключем? Чий це смак? Тільки хворий поставив би таку гидоту. …Насправді я від неї добряче підскочила, але це 《секрет》, лол, добре?
mail	RM_From_CRS07_02_A	sender	Асистентка
mail	RM_From_CRS07_02_A	subject	( ﾟдﾟ )
mail	RM_From_CRS07_02_B	body	Певно, у тебе в кімнаті гармидер. І в лабі теж гармидер 《через вас, хлопців》. Хоча я й сама така, коли з головою в експерименті, лол. Наступного разу принесу освіжувач. Дезінфікуємо 《бруд》, щоб таргани не завелися! 《Х'яххаа》!
mail	RM_From_CRS07_02_B	sender	Асистентка
mail	RM_From_CRS07_02_B	subject	дім
mail	RM_From_CRS07_03_A	body	обжерлася піци, лол
mail	RM_From_CRS07_03_A	sender	Асистентка
mail	RM_From_CRS07_03_A	subject	жабка геро
mail	RM_From_CRS07_04_A	body	《Електронні замки й картки-ключі》 — ти це серйозно? А 《гроші》 хто дасть? Як завжди, одні мрії та маячня. Пора вже й на 《реальність》 глянути.
mail	RM_From_CRS07_04_A	sender	Асистентка
mail	RM_From_CRS07_04_A	subject	ти марииш, ясно
mail	RM_From_CRS07_04_B	body	Так, але мені все одно хотілося б побачити ВАК на власні очі. До всієї цієї історії SERN був для мене чимось на кшталт мрії. Хоч до нейронауки він і не має жодного стосунку, лол.
mail	RM_From_CRS07_04_B	sender	Асистентка
mail	RM_From_CRS07_04_B	subject	Re: Re: ВАК
mail	RM_From_CRS07_04_C	body	Років три тому каталася на 《американських гірках》 і так вчепилася в маму, що випадково взяла її на задушливий захват і вирубила. Отже, доведено: я аж ніяк не 《слабачка》.
